year,seed,variable_resource_cost_gbp,demand_mwh,unserved_mwh,scarcity_hours,emissions_t,renewable_curtailment_mwh,balance_max_mw,storage_residual_max_mwh,mean_price_gbp_per_mwh,consumer_energy_payment_gbp,fixed_cost_gbp,capacity_payment_gbp,solve_seconds,capacity_gas_mw,capacity_peaker_mw,capacity_wind_mw,capacity_solar_mw,design
2029,111,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.15946220001205802,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,111,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.1628406000090763,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,111,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.1709872999927029,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,112,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.16218900005333126,17000.0,3000.0,12000.0,9000.0,energy_only
2027,112,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.16010820004157722,17000.0,4600.0,12000.0,11000.0,energy_only
2028,112,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.20136009994894266,18250.0,6200.0,13750.0,13000.0,energy_only
2029,112,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.15672949992585927,16500.0,7800.0,15500.0,15000.0,energy_only
2030,112,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.16130070004146546,17750.0,9400.0,17250.0,17000.0,energy_only
2031,112,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.16305780003312975,19000.0,11000.0,19000.0,19000.0,energy_only
2026,112,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.15798789996188134,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,112,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.1639012999366969,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,112,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.2596798000158742,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,112,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.16757519997190684,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,112,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.1577932999935001,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,112,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.1791973999934271,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,113,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.2649200999876484,17000.0,3000.0,12000.0,9000.0,energy_only
2027,113,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.17136739997658879,17000.0,4600.0,12000.0,11000.0,energy_only
2028,113,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.1552400999935344,18250.0,6200.0,13750.0,13000.0,energy_only
2029,113,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.17300930002238601,16500.0,7800.0,15500.0,15000.0,energy_only
2030,113,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.17260890000034124,17750.0,9400.0,17250.0,17000.0,energy_only
2031,113,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.16037479997612536,19000.0,11000.0,19000.0,19000.0,energy_only
2026,113,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.16412900004070252,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,113,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.16952730005141348,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,113,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.16392459999769926,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,113,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.1653996000532061,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,113,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.15687349997460842,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,113,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.1582935000769794,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,114,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.15997230005450547,17000.0,3000.0,12000.0,9000.0,energy_only
2027,114,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.15886590001173317,17000.0,4600.0,12000.0,11000.0,energy_only
2028,114,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.16208690009079874,18250.0,6200.0,13750.0,13000.0,energy_only
2029,114,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.26706879993434995,16500.0,7800.0,15500.0,15000.0,energy_only
2030,114,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.1628824999788776,17750.0,9400.0,17250.0,17000.0,energy_only
2031,114,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.18602140003349632,19000.0,11000.0,19000.0,19000.0,energy_only
2026,114,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.17420730006415397,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,114,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.2694589999737218,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,114,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.1733591000083834,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,114,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.16049150004982948,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,114,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.15825840004254133,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,114,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.2724721999838948,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,115,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.17544649995397776,17000.0,3000.0,12000.0,9000.0,energy_only
2027,115,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.1699934999924153,17000.0,4600.0,12000.0,11000.0,energy_only
2028,115,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.17627010005526245,18250.0,6200.0,13750.0,13000.0,energy_only
2029,115,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.1643180000828579,16500.0,7800.0,15500.0,15000.0,energy_only
2030,115,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.16930099995806813,17750.0,9400.0,17250.0,17000.0,energy_only
2031,115,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.17014970001764596,19000.0,11000.0,19000.0,19000.0,energy_only
2026,115,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.20875400002114475,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,115,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.1590838999254629,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,115,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.16096410003956407,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,115,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.17712879995815456,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,115,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.16524220001883805,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,115,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.15722110006026924,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,116,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.17395299999043345,17000.0,3000.0,12000.0,9000.0,energy_only
2027,116,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.16610930010210723,17000.0,4600.0,12000.0,11000.0,energy_only
2028,116,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.251496099983342,18250.0,6200.0,13750.0,13000.0,energy_only
2029,116,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.1605136999860406,16500.0,7800.0,15500.0,15000.0,energy_only
2030,116,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.16076369991060346,17750.0,9400.0,17250.0,17000.0,energy_only
2031,116,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.16316600004211068,19000.0,11000.0,19000.0,19000.0,energy_only
2026,116,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.2680586000205949,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,116,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.1582579999230802,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,116,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.1632820999948308,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,116,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.16424519999418408,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,116,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.15715960005763918,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,116,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.15734610008075833,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,117,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.16374350001569837,17000.0,3000.0,12000.0,9000.0,energy_only
2027,117,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.16907359997276217,17000.0,4600.0,12000.0,11000.0,energy_only
2028,117,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.16448190005030483,18250.0,6200.0,13750.0,13000.0,energy_only
2029,117,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.17062540003098547,16500.0,7800.0,15500.0,15000.0,energy_only
2030,117,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.1769023999804631,17750.0,9400.0,17250.0,17000.0,energy_only
2031,117,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.16717899998184294,19000.0,11000.0,19000.0,19000.0,energy_only
2026,117,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.15768120007123798,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,117,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.16565219999756664,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,117,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.165605999995023,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,117,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.27871440001763403,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,117,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.15678020007908344,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,117,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.15935309999622405,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,118,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.16633679997175932,17000.0,3000.0,12000.0,9000.0,energy_only
2027,118,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.2738944999873638,17000.0,4600.0,12000.0,11000.0,energy_only
2028,118,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.15891120000742376,18250.0,6200.0,13750.0,13000.0,energy_only
2029,118,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.16332129994407296,16500.0,7800.0,15500.0,15000.0,energy_only
2030,118,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.16347900009714067,17750.0,9400.0,17250.0,17000.0,energy_only
2031,118,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.2714796999935061,19000.0,11000.0,19000.0,19000.0,energy_only
2026,118,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.16822569991927594,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,118,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.167873700032942,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,118,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.16151929995976388,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,118,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.163369300076738,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,118,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.16749960009474307,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,118,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.15923400002066046,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,119,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.16115249996073544,17000.0,3000.0,12000.0,9000.0,energy_only
2027,119,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.16658059996552765,17000.0,4600.0,12000.0,11000.0,energy_only
2028,119,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.17110650008544326,18250.0,6200.0,13750.0,13000.0,energy_only
2029,119,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,0.0,0.16626689990516752,16500.0,7800.0,15500.0,15000.0,energy_only
2030,119,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,0.0,0.17394919996149838,17750.0,9400.0,17250.0,17000.0,energy_only
2031,119,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,0.0,0.18439139996189624,19000.0,11000.0,19000.0,19000.0,energy_only
2026,119,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,1539000000.0,0.18494370009284467,17000.0,3000.0,12000.0,9000.0,stylised_capacity_payment
2027,119,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,1659000000.0,0.17583200009539723,17000.0,4600.0,12000.0,11000.0,stylised_capacity_payment
2028,119,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,1883062500.0,0.26862280000932515,18250.0,6200.0,13750.0,13000.0,stylised_capacity_payment
2029,119,13341493188.522955,235839046.87499994,138722.95413722759,208.57142857142858,53352281.07633323,0.0,3.637978807091713e-12,2.2737367544323206e-13,254.28571428571436,61304257962.658455,1299500000.0,1904625000.0,0.1571887000463903,16500.0,7800.0,15500.0,15000.0,stylised_capacity_payment
2030,119,11704419137.054274,241735023.04687494,0.0,0.0,50312022.91963837,0.0,3.637978807091713e-12,2.2737367544323206e-13,109.99999999999994,26954545308.543793,1444750000.0,2128687500.0,0.16191189992241561,17750.0,9400.0,17250.0,17000.0,stylised_capacity_payment
2031,119,10982104448.58725,247778398.62304682,0.0,0.0,47496399.81815246,0.0,3.637978807091713e-12,2.2737367544323206e-13,103.39732555071885,26001445874.647102,1590000000.0,2352750000.0,0.17075449996627867,19000.0,11000.0,19000.0,19000.0,stylised_capacity_payment
2026,120,38359286007.12114,219000000.00000003,4307382.136466298,2294.285714285715,54489275.12116338,0.0,3.637978807091713e-12,2.2737367544323206e-13,1788.0952380952378,404198493793.14526,1040000000.0,0.0,0.2672448999946937,17000.0,3000.0,12000.0,9000.0,energy_only
2027,120,26448155348.91569,224475000.0,2230855.97340292,1564.2857142857142,56369462.36063866,0.0,3.637978807091713e-12,2.2737367544323206e-13,1301.4285714285716,308276337204.3718,1084000000.0,0.0,0.16023750009480864,17000.0,4600.0,12000.0,11000.0,energy_only
2028,120,12807225955.337568,230086874.99999997,49522.45559870923,104.28571428571429,54263898.79676504,0.0,3.637978807091713e-12,2.2737367544323206e-13,178.80952380952385,42406850488.86029,1229250000.0,0.0,0.17619060003198683,18250.0,6200.0,13750.0,13000.0,energy_only
