year,investor,technology,requested_mw,accepted_mw,score_gbp_per_mw,expected_energy_margin_gbp_per_mw,commission_year,design,seed
2029,peaker-a,peaker,1600.0,1600.0,18148598.35672318,2499527.709404537,2030,energy_only,110
2029,solar-a,solar,2000.0,2000.0,1706008.925675244,224008.42524532788,2030,energy_only,110
2029,wind-a,wind,1250.0,1250.0,17497054.389952555,1673906.0643053378,2031,energy_only,110
2029,wind-b,wind,500.0,500.0,5257980.076430153,1058558.1408373325,2031,energy_only,110
2030,gas-a,gas,0.0,0.0,23105023.997719195,2577477.465566618,2032,energy_only,110
2030,peaker-a,peaker,1600.0,1600.0,6912817.269211445,999811.0837618149,2031,energy_only,110
2030,solar-a,solar,2000.0,2000.0,1803372.1932206242,233011.43423925366,2031,energy_only,110
2030,wind-a,wind,0.0,0.0,13422621.423928263,1321975.553181941,2032,energy_only,110
2030,wind-b,wind,0.0,0.0,2783471.8021681732,683716.9073209979,2032,energy_only,110
2031,gas-a,gas,0.0,0.0,14270143.21815218,1636580.505503984,2033,energy_only,110
2031,peaker-a,peaker,0.0,0.0,2418504.834206751,399924.433504726,2032,energy_only,110
2031,solar-a,solar,0.0,0.0,1618270.4948182632,215895.4078617426,2032,energy_only,110
2031,wind-a,wind,0.0,0.0,9658696.430367623,996865.2721048496,2033,energy_only,110
2031,wind-b,wind,0.0,0.0,1992208.3958069533,563855.4567201763,2033,energy_only,110
2026,gas-a,gas,1250.0,1250.0,76819425.78201857,8226900.142190648,2028,stylised_capacity_payment,110
2026,peaker-a,peaker,1600.0,1600.0,61870457.006953575,8258678.97237539,2027,stylised_capacity_payment,110
2026,solar-a,solar,2000.0,2000.0,3324623.5343855126,367213.3355409674,2027,stylised_capacity_payment,110
2026,wind-a,wind,1250.0,1250.0,15985352.579571791,1531613.56447811,2028,stylised_capacity_payment,110
2026,wind-b,wind,500.0,500.0,35679098.006584756,5652720.025654149,2028,stylised_capacity_payment,110
2027,gas-a,gas,1250.0,1250.0,90698391.06330086,9704981.914632328,2029,stylised_capacity_payment,110
2027,peaker-a,peaker,1600.0,1600.0,83351621.18309127,11125917.022155603,2028,stylised_capacity_payment,110
2027,solar-a,solar,2000.0,2000.0,3791474.5221044896,410382.219938752,2028,stylised_capacity_payment,110
2027,wind-a,wind,1250.0,1250.0,30035592.417911477,2745207.733027678,2029,stylised_capacity_payment,110
2027,wind-b,wind,500.0,500.0,32032175.255304854,5100280.158369303,2029,stylised_capacity_payment,110
2028,gas-a,gas,1250.0,1250.0,57469208.496102914,6166141.081018377,2030,stylised_capacity_payment,110
2028,peaker-a,peaker,1600.0,1600.0,36664489.00482142,4894265.854694435,2029,stylised_capacity_payment,110
2028,solar-a,solar,2000.0,2000.0,2619038.171131085,301969.1060536897,2029,stylised_capacity_payment,110
2028,wind-a,wind,1250.0,1250.0,22912781.86397381,2129972.587478479,2030,stylised_capacity_payment,110
2028,wind-b,wind,500.0,500.0,9887821.910811666,1745829.1713152993,2030,stylised_capacity_payment,110
2029,gas-a,gas,1250.0,1250.0,38458696.14656113,4141559.9095004485,2031,stylised_capacity_payment,110
2029,peaker-a,peaker,1600.0,1600.0,18723263.90780688,2499527.709404537,2030,stylised_capacity_payment,110
2029,solar-a,solar,2000.0,2000.0,1775930.4247447662,224008.42524532788,2030,stylised_capacity_payment,110
2029,wind-a,wind,1250.0,1250.0,17632726.802009646,1673906.0643053378,2031,stylised_capacity_payment,110
2029,wind-b,wind,500.0,500.0,5350813.440252953,1058558.1408373325,2031,stylised_capacity_payment,110
2030,gas-a,gas,0.0,0.0,23772197.509505983,2577477.465566618,2032,stylised_capacity_payment,110
2030,peaker-a,peaker,1600.0,1600.0,7487482.8202951485,999811.0837618149,2031,stylised_capacity_payment,110
2030,solar-a,solar,2000.0,2000.0,1873293.6922901468,233011.43423925366,2031,stylised_capacity_payment,110
2030,wind-a,wind,0.0,0.0,13558293.835985355,1321975.553181941,2032,stylised_capacity_payment,110
2030,wind-b,wind,0.0,0.0,2876305.165990974,683716.9073209979,2032,stylised_capacity_payment,110
2031,gas-a,gas,0.0,0.0,14937316.729938965,1636580.505503984,2033,stylised_capacity_payment,110
2031,peaker-a,peaker,0.0,0.0,2993170.3852904537,399924.433504726,2032,stylised_capacity_payment,110
2031,solar-a,solar,0.0,0.0,1688191.9938877858,215895.4078617426,2032,stylised_capacity_payment,110
2031,wind-a,wind,0.0,0.0,9794368.842424717,996865.2721048496,2033,stylised_capacity_payment,110
2031,wind-b,wind,0.0,0.0,2085041.7596297534,563855.4567201763,2033,stylised_capacity_payment,110
2026,gas-a,gas,1250.0,1250.0,34636207.4070351,3805525.2102337205,2028,energy_only,111
2026,peaker-a,peaker,1600.0,1600.0,76455707.1886045,10282176.715046326,2027,energy_only,111
2026,solar-a,solar,2000.0,2000.0,2571336.799167121,304023.7618722639,2027,energy_only,111
2026,wind-a,wind,1250.0,1250.0,30305573.080030818,2780246.1530787977,2028,energy_only,111
2026,wind-b,wind,500.0,500.0,26638326.54644335,4297276.526701933,2028,energy_only,111
2027,gas-a,gas,1250.0,1250.0,52577463.34489024,5716232.733381632,2029,energy_only,111
2027,peaker-a,peaker,1600.0,1600.0,81855645.25683795,11002943.418784607,2028,energy_only,111
2027,solar-a,solar,2000.0,2000.0,4014008.0274097333,437425.0164788066,2028,energy_only,111
2027,wind-a,wind,1250.0,1250.0,36975796.8929855,3356388.967398104,2029,energy_only,111
2027,wind-b,wind,500.0,500.0,18870701.481433168,3120628.143204728,2029,energy_only,111
2028,gas-a,gas,1250.0,1250.0,35487465.09209086,3896182.4344886667,2030,energy_only,111
2028,peaker-a,peaker,1600.0,1600.0,35264740.11760631,4784136.333026168,2029,energy_only,111
2028,solar-a,solar,2000.0,2000.0,2680711.054274838,314137.40562379226,2029,energy_only,111
2028,wind-a,wind,1250.0,1250.0,27009598.181653548,2495555.2180926595,2030,energy_only,111
2028,wind-b,wind,500.0,500.0,7110071.152837003,1339114.933023447,2030,energy_only,111
2029,gas-a,gas,1250.0,1250.0,26050964.699143548,2891214.2006344562,2031,energy_only,111
2029,peaker-a,peaker,1600.0,1600.0,20094814.92622881,2759302.5593820857,2030,energy_only,111
2029,solar-a,solar,2000.0,2000.0,2467674.809593272,294438.3212025924,2030,energy_only,111
2029,wind-a,wind,1250.0,1250.0,19391917.39062443,1837575.4901852214,2031,energy_only,111
2029,wind-b,wind,500.0,500.0,2724562.2896520006,674793.229608102,2031,energy_only,111
2030,gas-a,gas,0.0,0.0,16074922.024605125,1828785.803452585,2032,energy_only,111
2030,peaker-a,peaker,1600.0,1600.0,7691303.897013698,1103721.0237528344,2031,energy_only,111
2030,solar-a,solar,2000.0,2000.0,1411136.4395685713,196742.08844903787,2031,energy_only,111
2030,wind-a,wind,0.0,0.0,14409807.831907377,1407244.1095752402,2032,energy_only,111
2030,wind-b,wind,0.0,0.0,2247198.329533365,602481.6121816138,2032,energy_only,111
2031,gas-a,gas,0.0,0.0,9820813.041181538,1162735.8275419816,2033,energy_only,111
2031,peaker-a,peaker,0.0,0.0,2729899.485327652,441488.4095011338,2032,energy_only,111
2031,solar-a,solar,0.0,0.0,1781345.496345433,230974.66457166424,2032,energy_only,111
2031,wind-a,wind,0.0,0.0,10627562.782096757,1080551.4275079675,2033,energy_only,111
2031,wind-b,wind,0.0,0.0,855389.4566090014,391648.8741494298,2033,energy_only,111
2026,gas-a,gas,1250.0,1250.0,35303380.918821886,3805525.2102337205,2028,stylised_capacity_payment,111
2026,peaker-a,peaker,1600.0,1600.0,77030372.7396882,10282176.715046326,2027,stylised_capacity_payment,111
2026,solar-a,solar,2000.0,2000.0,2641258.298236643,304023.7618722639,2027,stylised_capacity_payment,111
2026,wind-a,wind,1250.0,1250.0,30441245.49208791,2780246.1530787977,2028,stylised_capacity_payment,111
2026,wind-b,wind,500.0,500.0,26731159.91026615,4297276.526701933,2028,stylised_capacity_payment,111
2027,gas-a,gas,1250.0,1250.0,53244636.856677026,5716232.733381632,2029,stylised_capacity_payment,111
2027,peaker-a,peaker,1600.0,1600.0,82430310.80792165,11002943.418784607,2028,stylised_capacity_payment,111
2027,solar-a,solar,2000.0,2000.0,4083929.5264792554,437425.0164788066,2028,stylised_capacity_payment,111
2027,wind-a,wind,1250.0,1250.0,37111469.30504259,3356388.967398104,2029,stylised_capacity_payment,111
2027,wind-b,wind,500.0,500.0,18963534.845255967,3120628.143204728,2029,stylised_capacity_payment,111
2028,gas-a,gas,1250.0,1250.0,36154638.60387765,3896182.4344886667,2030,stylised_capacity_payment,111
2028,peaker-a,peaker,1600.0,1600.0,35839405.66869001,4784136.333026168,2029,stylised_capacity_payment,111
2028,solar-a,solar,2000.0,2000.0,2750632.55334436,314137.40562379226,2029,stylised_capacity_payment,111
2028,wind-a,wind,1250.0,1250.0,27145270.593710642,2495555.2180926595,2030,stylised_capacity_payment,111
2028,wind-b,wind,500.0,500.0,7202904.516659802,1339114.933023447,2030,stylised_capacity_payment,111
2029,gas-a,gas,1250.0,1250.0,26718138.210930336,2891214.2006344562,2031,stylised_capacity_payment,111
2029,peaker-a,peaker,1600.0,1600.0,20669480.477312513,2759302.5593820857,2030,stylised_capacity_payment,111
2029,solar-a,solar,2000.0,2000.0,2537596.3086627945,294438.3212025924,2030,stylised_capacity_payment,111
2029,wind-a,wind,1250.0,1250.0,19527589.802681524,1837575.4901852214,2031,stylised_capacity_payment,111
2029,wind-b,wind,500.0,500.0,2817395.653474801,674793.229608102,2031,stylised_capacity_payment,111
2030,gas-a,gas,0.0,0.0,16742095.53639191,1828785.803452585,2032,stylised_capacity_payment,111
2030,peaker-a,peaker,1600.0,1600.0,8265969.4480974,1103721.0237528344,2031,stylised_capacity_payment,111
2030,solar-a,solar,2000.0,2000.0,1481057.9386380936,196742.08844903787,2031,stylised_capacity_payment,111
2030,wind-a,wind,0.0,0.0,14545480.243964469,1407244.1095752402,2032,stylised_capacity_payment,111
2030,wind-b,wind,0.0,0.0,2340031.693356165,602481.6121816138,2032,stylised_capacity_payment,111
2031,gas-a,gas,0.0,0.0,10487986.552968325,1162735.8275419816,2033,stylised_capacity_payment,111
2031,peaker-a,peaker,0.0,0.0,3304565.036411355,441488.4095011338,2032,stylised_capacity_payment,111
2031,solar-a,solar,0.0,0.0,1851266.995414955,230974.66457166424,2032,stylised_capacity_payment,111
2031,wind-a,wind,0.0,0.0,10763235.19415385,1080551.4275079675,2033,stylised_capacity_payment,111
2031,wind-b,wind,0.0,0.0,948222.820431802,391648.8741494298,2033,stylised_capacity_payment,111
2026,gas-a,gas,1250.0,1250.0,67227235.26865841,7276403.856523819,2028,energy_only,112
2026,peaker-a,peaker,1600.0,1600.0,55169134.0129213,7440912.058331453,2027,energy_only,112
2026,solar-a,solar,2000.0,2000.0,5217120.344077048,548674.6826078751,2027,energy_only,112
2026,wind-a,wind,1250.0,1250.0,13131681.093435073,1296845.4847599813,2028,energy_only,112
2026,wind-b,wind,500.0,500.0,25416249.22970205,4112154.9113796866,2028,energy_only,112
2027,gas-a,gas,1250.0,1250.0,75297244.04540719,8135843.493024927,2029,energy_only,112
2027,peaker-a,peaker,1600.0,1600.0,57943806.01306693,7811266.526517812,2028,energy_only,112
2027,solar-a,solar,2000.0,2000.0,4193697.031137008,454040.54056146136,2028,energy_only,112
2027,wind-a,wind,1250.0,1250.0,26357705.807469644,2439247.796088894,2029,energy_only,112
2027,wind-b,wind,500.0,500.0,25305844.84598492,4095430.7339709518,2029,energy_only,112
2028,gas-a,gas,1250.0,1250.0,50037813.17427666,5445765.119299127,2030,energy_only,112
2028,peaker-a,peaker,1600.0,1600.0,24746472.44184229,3380191.134784759,2029,energy_only,112
2028,solar-a,solar,2000.0,2000.0,2636377.7134749605,310037.98008051905,2029,energy_only,112
2028,wind-a,wind,1250.0,1250.0,20208278.536715288,1908088.9574089511,2030,energy_only,112
2028,wind-b,wind,500.0,500.0,8102470.020316068,1489444.604374824,2030,energy_only,112
2029,gas-a,gas,1250.0,1250.0,35972642.17138582,3947852.8135679723,2031,energy_only,112
2029,peaker-a,peaker,1600.0,1600.0,15890604.888669875,2198137.8622495364,2030,energy_only,112
2029,solar-a,solar,2000.0,2000.0,1944848.2404031097,246093.47387617646,2030,energy_only,112
2029,wind-a,wind,1250.0,1250.0,14973940.555622784,1455971.262397274,2031,energy_only,112
2029,wind-b,wind,500.0,500.0,4130258.6737951217,887729.6631057067,2031,energy_only,112
2030,gas-a,gas,0.0,0.0,22247456.624904342,2486148.2723083994,2032,energy_only,112
2030,peaker-a,peaker,1600.0,1600.0,6009619.881990124,879255.1448998146,2031,energy_only,112
2030,solar-a,solar,2000.0,2000.0,1935117.187918255,245193.66067916484,2031,energy_only,112
2030,wind-a,wind,0.0,0.0,11546148.505118918,1159894.57677796,2032,energy_only,112
2030,wind-b,wind,0.0,0.0,1495870.76515857,488669.6868248206,2032,energy_only,112
2031,gas-a,gas,0.0,0.0,13175372.360293414,1519989.6201457146,2033,energy_only,112
2031,peaker-a,peaker,0.0,0.0,2057225.8793182224,351702.05795992585,2032,energy_only,112
2031,solar-a,solar,0.0,0.0,1916638.608957712,243484.9791941356,2032,energy_only,112
2031,wind-a,wind,0.0,0.0,8849663.08318708,926984.7459645594,2033,energy_only,112
2031,wind-b,wind,0.0,0.0,424411.7107690424,326363.8914524447,2033,energy_only,112
2026,gas-a,gas,1250.0,1250.0,67894408.7804452,7276403.856523819,2028,stylised_capacity_payment,112
2026,peaker-a,peaker,1600.0,1600.0,55743799.564005,7440912.058331453,2027,stylised_capacity_payment,112
2026,solar-a,solar,2000.0,2000.0,5287041.84314657,548674.6826078751,2027,stylised_capacity_payment,112
2026,wind-a,wind,1250.0,1250.0,13267353.505492168,1296845.4847599813,2028,stylised_capacity_payment,112
2026,wind-b,wind,500.0,500.0,25509082.59352485,4112154.9113796866,2028,stylised_capacity_payment,112
2027,gas-a,gas,1250.0,1250.0,75964417.55719398,8135843.493024927,2029,stylised_capacity_payment,112
2027,peaker-a,peaker,1600.0,1600.0,58518471.56415064,7811266.526517812,2028,stylised_capacity_payment,112
2027,solar-a,solar,2000.0,2000.0,4263618.53020653,454040.54056146136,2028,stylised_capacity_payment,112
2027,wind-a,wind,1250.0,1250.0,26493378.219526738,2439247.796088894,2029,stylised_capacity_payment,112
2027,wind-b,wind,500.0,500.0,25398678.20980772,4095430.7339709518,2029,stylised_capacity_payment,112
2028,gas-a,gas,1250.0,1250.0,50704986.68606344,5445765.119299127,2030,stylised_capacity_payment,112
2028,peaker-a,peaker,1600.0,1600.0,25321137.992925994,3380191.134784759,2029,stylised_capacity_payment,112
2028,solar-a,solar,2000.0,2000.0,2706299.2125444827,310037.98008051905,2029,stylised_capacity_payment,112
2028,wind-a,wind,1250.0,1250.0,20343950.948772382,1908088.9574089511,2030,stylised_capacity_payment,112
2028,wind-b,wind,500.0,500.0,8195303.384138867,1489444.604374824,2030,stylised_capacity_payment,112
2029,gas-a,gas,1250.0,1250.0,36639815.683172606,3947852.8135679723,2031,stylised_capacity_payment,112
2029,peaker-a,peaker,1600.0,1600.0,16465270.439753577,2198137.8622495364,2030,stylised_capacity_payment,112
2029,solar-a,solar,2000.0,2000.0,2014769.7394726318,246093.47387617646,2030,stylised_capacity_payment,112
2029,wind-a,wind,1250.0,1250.0,15109612.967679879,1455971.262397274,2031,stylised_capacity_payment,112
2029,wind-b,wind,500.0,500.0,4223092.037617922,887729.6631057067,2031,stylised_capacity_payment,112
2030,gas-a,gas,0.0,0.0,22914630.136691127,2486148.2723083994,2032,stylised_capacity_payment,112
2030,peaker-a,peaker,1600.0,1600.0,6584285.433073826,879255.1448998146,2031,stylised_capacity_payment,112
2030,solar-a,solar,2000.0,2000.0,2005038.6869877777,245193.66067916484,2031,stylised_capacity_payment,112
2030,wind-a,wind,0.0,0.0,11681820.91717601,1159894.57677796,2032,stylised_capacity_payment,112
2030,wind-b,wind,0.0,0.0,1588704.12898137,488669.6868248206,2032,stylised_capacity_payment,112
2031,gas-a,gas,0.0,0.0,13842545.8720802,1519989.6201457146,2033,stylised_capacity_payment,112
2031,peaker-a,peaker,0.0,0.0,2631891.4304019255,351702.05795992585,2032,stylised_capacity_payment,112
2031,solar-a,solar,0.0,0.0,1986560.1080272347,243484.9791941356,2032,stylised_capacity_payment,112
2031,wind-a,wind,0.0,0.0,8985335.495244175,926984.7459645594,2033,stylised_capacity_payment,112
2031,wind-b,wind,0.0,0.0,517245.0745918427,326363.8914524447,2033,stylised_capacity_payment,112
2026,gas-a,gas,1250.0,1250.0,56900792.75243588,6176658.583871539,2028,energy_only,113
2026,peaker-a,peaker,1600.0,1600.0,88736080.3565841,11921322.19729374,2027,energy_only,113
2026,solar-a,solar,2000.0,2000.0,5494308.057902619,574305.7398175584,2027,energy_only,113
2026,wind-a,wind,1250.0,1250.0,22667483.57540163,2120503.6157035055,2028,energy_only,113
2026,wind-b,wind,500.0,500.0,19599727.308945052,3231061.776946092,2028,energy_only,113
2027,gas-a,gas,1250.0,1250.0,83111030.9289041,8967996.01536149,2029,energy_only,113
2027,peaker-a,peaker,1600.0,1600.0,73868832.734793,9936888.87109362,2028,energy_only,113
2027,solar-a,solar,2000.0,2000.0,5410898.375420159,566592.9941332573,2028,energy_only,113
2027,wind-a,wind,1250.0,1250.0,22958929.22228567,2145677.3309978507,2029,energy_only,113
2027,wind-b,wind,500.0,500.0,23238103.38071735,3782206.983824093,2029,energy_only,113
2028,gas-a,gas,1250.0,1250.0,51042134.40027122,5552723.301536305,2030,energy_only,113
2028,peaker-a,peaker,1600.0,1600.0,32348492.049403723,4394884.737759421,2029,energy_only,113
2028,solar-a,solar,2000.0,2000.0,3072430.3048059237,350358.9912847448,2029,energy_only,113
2028,wind-a,wind,1250.0,1250.0,17953964.394511748,1713371.81887359,2030,energy_only,113
2028,wind-b,wind,500.0,500.0,8657369.70923546,1573501.419232075,2030,energy_only,113
2029,gas-a,gas,1250.0,1250.0,33921393.48309063,3729398.970974751,2031,energy_only,113
2029,peaker-a,peaker,1600.0,1600.0,18899299.613944057,2599728.9457561765,2030,energy_only,113
2029,solar-a,solar,2000.0,2000.0,1845713.615318288,236926.67058630008,2030,energy_only,113
2029,wind-a,wind,1250.0,1250.0,14447233.224240458,1410476.7403640163,2031,energy_only,113
2029,wind-b,wind,500.0,500.0,5221806.265903408,1053078.4922542719,2031,energy_only,113
2030,gas-a,gas,0.0,0.0,20695733.384887733,2320892.8811132144,2032,energy_only,113
2030,peaker-a,peaker,1600.0,1600.0,7213097.772099796,1039891.5783024706,2031,energy_only,113
2030,solar-a,solar,2000.0,2000.0,2034023.9141016896,254339.39056106488,2031,energy_only,113
2030,wind-a,wind,0.0,0.0,10471979.70342187,1067112.8870149003,2032,energy_only,113
2030,wind-b,wind,0.0,0.0,1977791.8339846814,561671.6200877704,2032,energy_only,113
2031,gas-a,gas,0.0,0.0,12875621.041090205,1488066.7100295597,2033,energy_only,113
2031,peaker-a,peaker,0.0,0.0,2538617.0353620914,415956.6313209883,2032,energy_only,113
2031,solar-a,solar,0.0,0.0,1708952.2477444285,224280.58902668965,2032,energy_only,113
2031,wind-a,wind,0.0,0.0,8557329.427721122,901734.3286317412,2033,energy_only,113
2031,wind-b,wind,0.0,0.0,1140259.4012802541,434801.2865147307,2033,energy_only,113
2026,gas-a,gas,1250.0,1250.0,57567966.26422266,6176658.583871539,2028,stylised_capacity_payment,113
2026,peaker-a,peaker,1600.0,1600.0,89310745.9076678,11921322.19729374,2027,stylised_capacity_payment,113
2026,solar-a,solar,2000.0,2000.0,5564229.556972141,574305.7398175584,2027,stylised_capacity_payment,113
2026,wind-a,wind,1250.0,1250.0,22803155.987458725,2120503.6157035055,2028,stylised_capacity_payment,113
2026,wind-b,wind,500.0,500.0,19692560.67276785,3231061.776946092,2028,stylised_capacity_payment,113
2027,gas-a,gas,1250.0,1250.0,83778204.44069088,8967996.01536149,2029,stylised_capacity_payment,113
2027,peaker-a,peaker,1600.0,1600.0,74443498.2858767,9936888.87109362,2028,stylised_capacity_payment,113
2027,solar-a,solar,2000.0,2000.0,5480819.874489681,566592.9941332573,2028,stylised_capacity_payment,113
2027,wind-a,wind,1250.0,1250.0,23094601.634342764,2145677.3309978507,2029,stylised_capacity_payment,113
2027,wind-b,wind,500.0,500.0,23330936.74454015,3782206.983824093,2029,stylised_capacity_payment,113
2028,gas-a,gas,1250.0,1250.0,51709307.91205801,5552723.301536305,2030,stylised_capacity_payment,113
2028,peaker-a,peaker,1600.0,1600.0,32923157.600487426,4394884.737759421,2029,stylised_capacity_payment,113
2028,solar-a,solar,2000.0,2000.0,3142351.8038754463,350358.9912847448,2029,stylised_capacity_payment,113
2028,wind-a,wind,1250.0,1250.0,18089636.806568842,1713371.81887359,2030,stylised_capacity_payment,113
2028,wind-b,wind,500.0,500.0,8750203.073058259,1573501.419232075,2030,stylised_capacity_payment,113
2029,gas-a,gas,1250.0,1250.0,34588566.99487742,3729398.970974751,2031,stylised_capacity_payment,113
2029,peaker-a,peaker,1600.0,1600.0,19473965.16502776,2599728.9457561765,2030,stylised_capacity_payment,113
2029,solar-a,solar,2000.0,2000.0,1915635.1143878107,236926.67058630008,2030,stylised_capacity_payment,113
2029,wind-a,wind,1250.0,1250.0,14582905.63629755,1410476.7403640163,2031,stylised_capacity_payment,113
2029,wind-b,wind,500.0,500.0,5314639.629726208,1053078.4922542719,2031,stylised_capacity_payment,113
2030,gas-a,gas,0.0,0.0,21362906.896674518,2320892.8811132144,2032,stylised_capacity_payment,113
2030,peaker-a,peaker,1600.0,1600.0,7787763.323183497,1039891.5783024706,2031,stylised_capacity_payment,113
2030,solar-a,solar,2000.0,2000.0,2103945.413171212,254339.39056106488,2031,stylised_capacity_payment,113
2030,wind-a,wind,0.0,0.0,10607652.115478965,1067112.8870149003,2032,stylised_capacity_payment,113
2030,wind-b,wind,0.0,0.0,2070625.197807482,561671.6200877704,2032,stylised_capacity_payment,113
2031,gas-a,gas,0.0,0.0,13542794.55287699,1488066.7100295597,2033,stylised_capacity_payment,113
2031,peaker-a,peaker,0.0,0.0,3113282.586445794,415956.6313209883,2032,stylised_capacity_payment,113
2031,solar-a,solar,0.0,0.0,1778873.746813951,224280.58902668965,2032,stylised_capacity_payment,113
2031,wind-a,wind,0.0,0.0,8693001.839778217,901734.3286317412,2033,stylised_capacity_payment,113
2031,wind-b,wind,0.0,0.0,1233092.7651030542,434801.2865147307,2033,stylised_capacity_payment,113
2026,gas-a,gas,1250.0,1250.0,60354397.50237458,6544460.514825773,2028,energy_only,114
2026,peaker-a,peaker,1600.0,1600.0,88413991.37669247,11878330.776019374,2027,energy_only,114
2026,solar-a,solar,2000.0,2000.0,3106022.702974205,353465.2208768814,2027,energy_only,114
2026,wind-a,wind,1250.0,1250.0,17937202.352220826,1711923.991860578,2028,energy_only,114
2026,wind-b,wind,500.0,500.0,37442893.38702424,5933964.188755087,2028,energy_only,114
2027,gas-a,gas,1250.0,1250.0,55489621.86806505,6026371.734692519,2029,energy_only,114
2027,peaker-a,peaker,1600.0,1600.0,74246466.51120587,9987294.236637818,2028,energy_only,114
2027,solar-a,solar,2000.0,2000.0,3744860.981833063,412537.4656282159,2028,energy_only,114
2027,wind-a,wind,1250.0,1250.0,33869046.337475196,3088042.34835911,2029,energy_only,114
2027,wind-b,wind,500.0,500.0,24634917.193108883,3993797.8755885004,2029,energy_only,114
2028,gas-a,gas,1250.0,1250.0,36191632.56509964,3971174.8482246017,2030,energy_only,114
2028,peaker-a,peaker,1600.0,1600.0,31018318.089690972,4217337.31254343,2029,energy_only,114
2028,solar-a,solar,2000.0,2000.0,2862908.7121751225,330984.9005169144,2029,energy_only,114
2028,wind-a,wind,1250.0,1250.0,24397080.219316915,2269898.104705092,2030,energy_only,114
2028,wind-b,wind,500.0,500.0,9559918.19757237,1710220.4563819556,2030,energy_only,114
2029,gas-a,gas,1250.0,1250.0,29207390.302746795,3227367.15268818,2031,energy_only,114
2029,peaker-a,peaker,1600.0,1600.0,17361253.73841998,2394435.4327766085,2030,energy_only,114
2029,solar-a,solar,2000.0,2000.0,1870421.417014298,239211.35727048136,2030,energy_only,114
2029,wind-a,wind,1250.0,1250.0,18076631.81089228,1723967.2580193498,2031,energy_only,114
2029,wind-b,wind,500.0,500.0,3650547.33488506,815062.4621595108,2031,energy_only,114
2030,gas-a,gas,0.0,0.0,18275541.488150354,2063147.3319401082,2032,energy_only,114
2030,peaker-a,peaker,1600.0,1600.0,6597879.421890166,957774.1731106434,2031,energy_only,114
2030,solar-a,solar,2000.0,2000.0,1778947.7694004267,230752.95100560287,2031,energy_only,114
2030,wind-a,wind,0.0,0.0,13989085.29859436,1370904.0599475596,2032,energy_only,114
2030,wind-b,wind,0.0,0.0,2441235.128841382,631874.5198379323,2032,energy_only,114
2031,gas-a,gas,0.0,0.0,11019973.805393854,1290444.0271006234,2033,energy_only,114
2031,peaker-a,peaker,0.0,0.0,2292529.695278239,383109.6692442574,2032,energy_only,114
2031,solar-a,solar,0.0,0.0,1807742.529146601,233415.55146580123,2032,energy_only,114
2031,wind-a,wind,0.0,0.0,10196420.052910265,1043311.3299741518,2033,energy_only,114
2031,wind-b,wind,0.0,0.0,2419634.070498335,628602.3677749205,2033,energy_only,114
2026,gas-a,gas,1250.0,1250.0,61021571.01416137,6544460.514825773,2028,stylised_capacity_payment,114
2026,peaker-a,peaker,1600.0,1600.0,88988656.92777617,11878330.776019374,2027,stylised_capacity_payment,114
2026,solar-a,solar,2000.0,2000.0,3175944.202043727,353465.2208768814,2027,stylised_capacity_payment,114
2026,wind-a,wind,1250.0,1250.0,18072874.76427792,1711923.991860578,2028,stylised_capacity_payment,114
2026,wind-b,wind,500.0,500.0,37535726.750847034,5933964.188755087,2028,stylised_capacity_payment,114
2027,gas-a,gas,1250.0,1250.0,56156795.37985183,6026371.734692519,2029,stylised_capacity_payment,114
2027,peaker-a,peaker,1600.0,1600.0,74821132.06228957,9987294.236637818,2028,stylised_capacity_payment,114
2027,solar-a,solar,2000.0,2000.0,3814782.480902585,412537.4656282159,2028,stylised_capacity_payment,114
2027,wind-a,wind,1250.0,1250.0,34004718.74953229,3088042.34835911,2029,stylised_capacity_payment,114
2027,wind-b,wind,500.0,500.0,24727750.556931686,3993797.8755885004,2029,stylised_capacity_payment,114
2028,gas-a,gas,1250.0,1250.0,36858806.07688642,3971174.8482246017,2030,stylised_capacity_payment,114
2028,peaker-a,peaker,1600.0,1600.0,31592983.640774675,4217337.31254343,2029,stylised_capacity_payment,114
2028,solar-a,solar,2000.0,2000.0,2932830.211244645,330984.9005169144,2029,stylised_capacity_payment,114
2028,wind-a,wind,1250.0,1250.0,24532752.63137401,2269898.104705092,2030,stylised_capacity_payment,114
2028,wind-b,wind,500.0,500.0,9652751.56139517,1710220.4563819556,2030,stylised_capacity_payment,114
2029,gas-a,gas,1250.0,1250.0,29874563.81453358,3227367.15268818,2031,stylised_capacity_payment,114
2029,peaker-a,peaker,1600.0,1600.0,17935919.289503682,2394435.4327766085,2030,stylised_capacity_payment,114
2029,solar-a,solar,2000.0,2000.0,1940342.9160838202,239211.35727048136,2030,stylised_capacity_payment,114
2029,wind-a,wind,1250.0,1250.0,18212304.222949374,1723967.2580193498,2031,stylised_capacity_payment,114
2029,wind-b,wind,500.0,500.0,3743380.69870786,815062.4621595108,2031,stylised_capacity_payment,114
2030,gas-a,gas,0.0,0.0,18942714.999937136,2063147.3319401082,2032,stylised_capacity_payment,114
2030,peaker-a,peaker,1600.0,1600.0,7172544.972973868,957774.1731106434,2031,stylised_capacity_payment,114
2030,solar-a,solar,2000.0,2000.0,1848869.2684699488,230752.95100560287,2031,stylised_capacity_payment,114
2030,wind-a,wind,0.0,0.0,14124757.710651452,1370904.0599475596,2032,stylised_capacity_payment,114
